DAY,RECORD_NUMBER,MEAN_TEMP,HIGH_TEMP,HIGH_TEMP_TIME,LOW_TEMP,LOW_TEMP_TIME,MEAN_TEMP_15,HIGH_TEMP_15,HIGH_TEMP_15_TIME,LOW_TEMP_15,LOW_TEMP_15_TIME,HEAT_DEG_DAYS,COOL_DEG_DAYS,RAIN,AVG_WIND_SPEED,HIGH_WIND_SPEED,HIGH_WIND_SPEED_TIME,DOM_DIR,MEAN_HUMID,HIGH_HUMID,HIGH_HUMID_TIME,LOW_HUMID,LOW_HUMID_TIME,MEAN_BAROM,HIGH_BAROM,HIGH_BAROM_TIME,LOW_BAROM,LOW_BAROM_TIME,MEAN_RADIATION,HIGH_RADIATION,HIGH_UV,GDD
14/05/16,500,"18,00","23,1",15:05:00,"11,4",01:50:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","9,00","38,6",12:30:00,328,"55,31",84,01:50:00,39,14:20:00,"1014,8","1018,5",23:45:00,"1012,9",06:45:00,,,,"8,03"
15/05/16,501,"18,10","22,5",13:45:00,"12,9",23:55:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","8,20","37,0",03:20:00,333,"59,48",84,23:35:00,46,13:15:00,"1019,6","1021,8",00:00:00,"1018,3",03:20:00,,,,"8,07"
16/05/16,502,"16,60","20,3",17:00:00,"10,9",06:35:00,N/A,N/A,N/A,N/A,N/A,"1,70","0,0","0,0","4,90","25,7",13:35:00,191,"58,29",84,00:10:00,41,14:40:00,"1022,5","1023,7",10:15:00,"1021,3",18:00:00,,,,"6,58"
17/05/16,503,"15,40","20,0",15:40:00,"10,4",06:15:00,N/A,N/A,N/A,N/A,N/A,"2,90","0,0","0,0","4,60","25,7",13:00:00,125,"75,81",96,23:55:00,57,15:40:00,"1020,6","1022,5",00:05:00,"1018,5",19:15:00,,,,"5,43"
18/05/16,504,"16,00","20,4",14:45:00,"11,7",06:20:00,N/A,N/A,N/A,N/A,N/A,"2,30","0,0","1,2","4,70","30,6",14:35:00,204,"89,25",97,03:20:00,71,14:50:00,"1017,2","1019,9",00:05:00,"1015,2",19:45:00,,,,"6,00"
19/05/16,505,"18,00","23,4",15:45:00,"12,0",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","5,70","25,7",17:05:00,225,"75,13",96,01:00:00,53,12:15:00,"1018,1","1021,5",00:00:00,"1015,9",03:30:00,,,,"7,99"
20/05/16,506,"17,30","22,2",15:20:00,"11,7",06:55:00,N/A,N/A,N/A,N/A,N/A,"1,10","0,0","0,0","6,20","29,0",16:10:00,172,"75,43",94,23:30:00,60,13:40:00,"1022,6","1023,4",08:40:00,"1021,4",00:10:00,,,,"7,28"
21/05/16,507,"16,90","22,6",12:15:00,"10,8",06:30:00,N/A,N/A,N/A,N/A,N/A,"1,50","0,0","0,0","5,50","32,2",15:40:00,199,"79,83",97,02:15:00,59,11:55:00,"1020,3","1023,2",00:20:00,"1018,4",18:55:00,,,,"6,87"
22/05/16,508,"18,00","26,0",17:30:00,"12,2",02:00:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","6,60","41,8",23:00:00,272,"74,86",92,05:00:00,52,17:30:00,"1015,9","1021,8",23:55:00,"1012,6",16:30:00,,,,"8,04"
23/05/16,509,"16,10","20,2",14:35:00,"11,6",07:25:00,N/A,N/A,N/A,N/A,N/A,"2,30","0,0","0,0","10,30","49,9",01:30:00,348,"52,86",74,23:00:00,31,12:10:00,"1023,1","1025,0",09:45:00,"1021,1",19:15:00,,,,"6,06"
24/05/16,510,"16,20","20,7",14:15:00,"11,2",06:25:00,N/A,N/A,N/A,N/A,N/A,"2,20","0,0","0,0","4,40","29,0",15:55:00,159,"66,37",79,06:30:00,49,17:50:00,"1016,5","1021,6",00:05:00,"1012,1",19:00:00,,,,"6,17"
25/05/16,511,"17,30","22,8",18:05:00,"11,6",03:10:00,N/A,N/A,N/A,N/A,N/A,"1,00","0,0","0,0","3,10","20,9",12:00:00,30,"77,68",92,23:10:00,67,10:00:00,"1012,8","1014,2",23:25:00,"1011,6",05:55:00,,,,"7,31"
26/05/16,512,"17,70","22,9",14:30:00,"13,4",02:20:00,N/A,N/A,N/A,N/A,N/A,"0,60","0,0","0,0","3,90","25,7",16:20:00,47,"85,37",98,04:15:00,68,14:30:00,"1013,9","1015,1",10:15:00,"1012,5",18:50:00,,,,"7,69"
27/05/16,513,"17,50","22,1",16:05:00,"14,9",00:05:00,N/A,N/A,N/A,N/A,N/A,"0,90","0,0","0,0","3,90","25,7",16:50:00,201,"90,16",97,04:00:00,74,15:50:00,"1015,3","1016,5",12:40:00,"1014,1",03:50:00,,,,"7,46"
28/05/16,514,"19,40","27,2",13:35:00,"13,4",06:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,1","0,8","6,50","45,1",19:20:00,209,"76,13",99,06:55:00,41,13:25:00,"1013,4","1015,2",00:15:00,"1010,7",18:05:00,,,,"9,44"
29/05/16,515,"21,00","26,1",17:05:00,"12,8",04:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,7","0,0","5,10","43,5",00:40:00,313,"42,90",72,04:15:00,27,14:25:00,"1014,7","1017,1",23:45:00,"1013,3",17:30:00,,,,"11,01"
30/05/16,516,"18,50","22,6",16:45:00,"13,4",06:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,2","0,0","4,10","29,0",13:20:00,150,"59,02",75,23:20:00,42,10:40:00,"1017,3","1019,5",23:45:00,"1016,1",04:05:00,,,,"8,49"
31/05/16,517,"18,50","23,2",13:15:00,"14,0",02:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,1","0,0","6,40","27,4",05:55:00,201,"60,89",79,02:00:00,41,11:05:00,"1019,8","1022,0",23:45:00,"1019,0",18:25:00,,,,"8,45"
01/06/16,518,"18,10","23,1",14:10:00,"11,6",05:05:00,N/A,N/A,N/A,N/A,N/A,"0,30","0,0","0,0","5,50","27,4",15:55:00,182,"52,40",78,00:35:00,21,10:05:00,"1019,4","1021,9",00:05:00,"1017,6",19:40:00,,,,"8,07"
02/06/16,519,"18,00","23,8",12:55:00,"10,3",06:20:00,N/A,N/A,N/A,N/A,N/A,"0,40","0,0","0,0","4,20","25,7",14:15:00,164,"63,68",83,23:00:00,41,13:30:00,"1016,5","1019,4",00:45:00,"1014,2",19:10:00,,,,"7,97"
03/06/16,520,"19,40","26,2",18:15:00,"12,6",06:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,1","0,0","3,70","24,1",18:30:00,175,"60,06",86,03:45:00,21,19:15:00,"1013,6","1015,4",00:30:00,"1011,8",18:30:00,,,,"9,39"
04/06/16,521,"18,80","25,1",15:25:00,"14,0",04:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,5","0,8","3,30","24,1",09:40:00,234,"70,50",90,09:00:00,47,00:15:00,1014,"1017,9",23:00:00,"1012,1",07:10:00,,,,"8,81"
05/06/16,522,"20,00","25,4",16:20:00,"13,8",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,6","0,2","4,00","22,5",16:55:00,147,"74,28",96,04:00:00,55,16:25:00,1018,"1019,6",23:15:00,"1016,7",04:20:00,,,,"9,96"
06/06/16,523,"20,40","26,6",13:50:00,"14,0",06:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,0","0,0","4,60","25,7",14:15:00,190,"67,90",93,06:10:00,43,16:55:00,"1019,7","1021,8",23:25:00,"1018,5",05:10:00,,,,"10,37"
07/06/16,524,"21,50","27,6",16:35:00,"14,6",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,1","0,0","4,90","24,1",13:15:00,171,"65,33",88,22:15:00,33,16:45:00,1023,"1024,5",12:35:00,"1021,6",04:10:00,,,,"11,45"
08/06/16,525,"22,20","27,7",15:00:00,"15,0",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,9","0,0","5,60","25,7",14:35:00,216,"61,24",88,00:30:00,41,15:05:00,1021,"1024,1",00:50:00,"1018,2",21:55:00,,,,"12,20"
09/06/16,526,"22,90","29,3",15:10:00,"16,1",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,6","0,0","4,50","25,7",12:35:00,195,"60,83",84,06:40:00,41,18:25:00,"1015,9","1018,9",01:15:00,"1013,7",18:40:00,,,,"12,91"
10/06/16,527,"22,10","26,7",14:55:00,"16,8",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,8","0,0","4,30","25,7",16:45:00,44,"73,62",92,07:15:00,58,00:45:00,"1012,3","1014,0",00:10:00,"1010,6",16:20:00,,,,"12,09"
11/06/16,528,"21,40","24,5",12:40:00,"19,2",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,0","0,0","8,00","30,6",15:40:00,32,"78,23",92,05:40:00,54,11:15:00,1015,"1017,4",23:25:00,"1013,5",00:10:00,,,,"11,37"
12/06/16,529,"22,10","26,6",11:45:00,"17,6",03:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,8","0,0","5,50","24,1",13:50:00,203,"76,23",95,06:05:00,53,11:40:00,"1016,8","1018,0",09:20:00,"1015,0",19:25:00,,,,"12,11"
13/06/16,530,"24,00","29,3",12:00:00,"17,4",04:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,7","0,0","5,20","29,0",14:45:00,193,"60,40",84,03:20:00,43,10:55:00,"1012,6","1016,2",00:20:00,"1009,6",18:20:00,,,,"14,02"
14/06/16,531,"21,80","26,4",11:20:00,"16,8",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,5","0,0","5,60","33,8",15:50:00,161,"61,50",78,23:50:00,43,10:50:00,"1009,9","1011,9",09:05:00,"1007,5",21:35:00,,,,"11,79"
15/06/16,532,"22,20","30,3",18:05:00,"15,1",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,9","0,0","5,20","49,9",17:40:00,142,"59,27",86,04:10:00,17,18:10:00,"1004,1","1007,5",00:05:00,"1000,4",17:35:00,,,,"12,22"
16/06/16,533,"20,70","25,3",18:10:00,"15,8",07:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,4","0,0","5,60","33,8",13:05:00,120,"41,24",56,07:35:00,28,17:55:00,"1007,5","1013,2",23:50:00,"1004,4",00:05:00,,,,"10,72"
17/06/16,534,"18,30","23,8",15:50:00,"11,5",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,0","0,0","4,80","32,2",12:55:00,125,"60,20",87,23:10:00,39,11:10:00,"1016,6","1020,0",00:00:00,"1013,2",00:05:00,,,,"8,33"
18/06/16,535,"18,90","23,7",14:55:00,"14,3",00:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,6","0,0","7,00","35,4",23:45:00,329,"56,76",91,02:05:00,33,14:55:00,"1022,3","1027,3",23:55:00,"1019,5",04:20:00,,,,"8,90"
19/06/16,536,"19,20","23,5",14:10:00,"14,3",04:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,8","0,0","11,00","46,7",07:10:00,354,"48,98",74,00:00:00,34,12:15:00,"1025,7","1027,5",01:20:00,"1023,6",19:15:00,,,,"9,18"
20/06/16,537,"19,10","24,2",11:35:00,"11,8",05:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","0,7","0,0","5,40","25,7",11:55:00,166,"57,07",76,23:50:00,30,10:55:00,"1024,3","1025,4",23:50:00,"1023,3",19:00:00,,,,"9,06"
21/06/16,538,"20,90","27,7",12:40:00,"13,1",05:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,6","0,0","5,60","29,0",18:10:00,188,"56,16",82,05:50:00,22,13:40:00,"1024,2","1025,4",00:35:00,"1023,2",19:15:00,,,,"10,90"
22/06/16,539,"21,50","27,2",15:35:00,"14,3",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,1","0,0","5,30","25,7",15:55:00,196,"54,15",84,23:30:00,30,16:35:00,"1023,2","1024,3",00:05:00,"1022,1",18:40:00,,,,"11,48"
23/06/16,540,"21,70","27,6",13:10:00,"14,1",05:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,3","0,0","6,10","35,4",15:10:00,195,"57,42",82,07:00:00,31,18:05:00,"1022,7","1023,8",11:50:00,"1021,3",18:50:00,,,,"11,68"
24/06/16,541,"21,90","29,4",15:15:00,"14,0",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,5","0,0","4,30","25,7",18:10:00,213,"65,20",86,08:50:00,47,20:10:00,"1019,7","1022,6",00:10:00,"1017,3",21:25:00,,,,"11,88"
25/06/16,542,"22,40","27,6",15:15:00,"16,1",06:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,1","0,0","3,80","27,4",14:15:00,69,"65,73",88,07:05:00,46,18:10:00,"1017,6","1018,5",09:50:00,"1016,6",18:40:00,,,,"12,42"
26/06/16,543,"21,50","25,3",15:50:00,"18,3",23:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,2","0,0","6,10","32,2",16:35:00,93,"72,79",88,04:50:00,56,19:35:00,1020,"1022,5",00:00:00,"1018,2",00:05:00,,,,"11,54"
27/06/16,544,"21,30","25,4",17:35:00,"16,1",05:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,0","0,0","6,10","29,0",15:00:00,177,"71,34",88,23:15:00,53,13:50:00,"1022,8","1023,9",13:25:00,"1021,3",20:25:00,,,,"11,29"
28/06/16,545,"22,40","28,2",15:40:00,"16,1",06:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,1","0,0","6,80","30,6",14:45:00,192,"70,01",91,05:25:00,47,16:35:00,"1020,3","1022,3",00:25:00,"1017,4",20:30:00,,,,"12,41"
29/06/16,546,"23,40","28,6",16:50:00,"19,1",06:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,1","0,0","4,30","24,1",17:10:00,192,"70,53",86,06:30:00,47,16:35:00,"1017,6","1019,8",01:00:00,"1015,6",19:25:00,,,,"13,42"
30/06/16,547,"24,00","27,9",14:55:00,"19,3",07:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,7","0,0","4,30","29,0",15:10:00,101,"68,23",85,23:25:00,42,18:25:00,"1017,5","1019,3",23:30:00,"1015,8",04:20:00,,,,"14,04"
01/07/16,548,"22,80","28,2",14:50:00,"17,3",06:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,4","0,2","3,80","27,4",19:05:00,66,"80,09",94,23:55:00,62,13:50:00,1019,"1019,7",22:35:00,"1016,8",19:00:00,,,,"12,75"
02/07/16,549,"23,40","27,9",17:05:00,"17,6",03:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,0","0,0","4,70","25,7",14:20:00,55,"77,10",96,06:20:00,54,17:45:00,"1019,8","1022,4",23:20:00,"1018,3",03:35:00,,,,"13,37"
03/07/16,550,"22,80","26,4",18:20:00,"19,9",01:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,5","0,0","5,70","27,4",14:15:00,99,"82,02",93,03:40:00,62,12:10:00,"1022,3","1023,9",10:10:00,"1020,1",20:15:00,,,,"12,81"
04/07/16,551,"23,10","28,0",16:00:00,"17,6",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,8","0,0","4,30","27,4",13:30:00,129,"71,91",97,07:00:00,44,11:50:00,"1020,2","1022,4",00:05:00,"1017,6",21:05:00,,,,"13,13"
05/07/16,552,"24,20","29,2",13:00:00,"17,6",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,8","0,0","3,80","27,4",16:00:00,78,"63,47",90,02:30:00,41,11:45:00,"1019,5","1021,4",23:40:00,"1017,9",04:30:00,,,,"14,17"
06/07/16,553,"24,60","29,6",17:10:00,"18,3",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,3","0,0","7,40","32,2",13:05:00,189,"61,51",78,06:40:00,44,12:30:00,"1020,8","1022,1",12:40:00,"1019,2",19:15:00,,,,"14,60"
07/07/16,554,"24,70","29,1",14:50:00,"19,1",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,4","0,0","6,90","32,2",13:10:00,202,"62,30",82,02:40:00,46,11:05:00,"1020,5","1021,5",13:10:00,"1019,8",02:45:00,,,,"14,72"
08/07/16,555,"26,00","31,9",15:10:00,"18,7",06:10:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,7","0,0","3,80","24,1",13:00:00,179,"54,31",77,06:30:00,34,14:45:00,1021,"1023,0",00:00:00,"1019,9",06:00:00,,,,"16,05"
09/07/16,556,"25,60","30,4",12:40:00,"19,6",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,3","0,0","5,90","29,0",13:40:00,133,"64,29",89,03:30:00,42,12:20:00,"1021,5","1023,3",01:35:00,"1019,2",21:40:00,,,,"15,60"
10/07/16,557,"25,90","31,8",13:55:00,"18,5",06:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,5","0,0","5,40","29,0",16:15:00,200,"60,36",85,06:10:00,33,18:05:00,"1017,6","1019,5",00:10:00,"1016,3",18:40:00,,,,"15,88"
11/07/16,558,"25,60","30,8",11:30:00,"19,4",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,2","0,0","4,80","32,2",15:10:00,144,"52,55",70,06:05:00,26,18:25:00,1016,"1017,6",00:05:00,"1015,0",19:50:00,,,,"15,56"
12/07/16,559,"24,10","28,2",13:55:00,"19,2",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,8","0,0","5,40","30,6",14:15:00,48,"68,50",83,22:35:00,48,00:05:00,"1015,5","1017,8",23:50:00,"1014,5",04:40:00,,,,"14,13"
13/07/16,560,"22,80","26,4",14:40:00,"19,2",23:35:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,5","0,0","7,40","32,2",17:25:00,254,"53,97",76,23:05:00,44,14:40:00,"1020,1","1023,6",00:00:00,"1017,7",00:10:00,,,,"12,80"
14/07/16,561,"20,70","23,8",13:25:00,"16,9",07:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,4","0,0","5,90","35,4",14:25:00,164,"59,16",91,00:00:00,43,10:00:00,"1022,5","1023,8",00:50:00,"1020,4",18:50:00,,,,"10,74"
15/07/16,562,"20,70","25,2",16:20:00,"13,9",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,4","0,0","6,50","32,2",14:20:00,146,"55,20",92,00:20:00,37,09:50:00,"1023,9","1024,9",10:15:00,"1022,5",19:40:00,,,,"10,75"
16/07/16,563,"21,40","25,4",15:05:00,"16,3",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,0","0,0","6,30","32,2",16:05:00,179,"74,06",94,05:55:00,55,16:15:00,"1022,8","1023,8",09:10:00,"1021,3",18:55:00,,,,"11,36"
17/07/16,564,"22,00","27,2",11:45:00,"13,6",07:10:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,7","0,0","6,10","29,0",13:15:00,171,"64,15",91,05:40:00,34,10:35:00,"1021,7","1022,9",00:00:00,"1020,9",18:55:00,,,,"11,99"
18/07/16,565,"21,80","29,1",14:45:00,"14,2",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,5","0,0","3,40","25,7",15:30:00,146,"64,39",80,23:50:00,46,12:05:00,"1022,3","1023,3",09:55:00,"1021,4",19:05:00,,,,"11,84"
19/07/16,566,"22,40","28,1",16:50:00,"16,0",03:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,1","0,0","5,00","29,0",17:35:00,188,"70,64",92,06:35:00,41,11:25:00,"1021,3","1023,0",00:15:00,"1019,9",18:50:00,,,,"12,42"
20/07/16,567,"23,70","30,9",16:00:00,"18,7",05:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,4","0,0","3,60","35,4",19:15:00,208,"80,60",94,05:30:00,49,18:35:00,"1019,4","1021,5",17:30:00,"1017,0",18:20:00,,,,"13,70"
21/07/16,568,"25,10","31,5",16:25:00,"19,3",06:50:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,7","0,0","3,70","27,4",14:00:00,114,"68,70",89,23:50:00,29,16:35:00,"1016,8","1018,8",02:20:00,"1015,0",19:55:00,,,,"15,07"
22/07/16,569,"22,90","26,8",11:55:00,"19,1",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,6","0,0","5,30","46,7",13:40:00,42,"78,24",96,05:00:00,57,10:15:00,"1015,5","1019,5",23:40:00,"1013,3",05:05:00,,,,"12,90"
23/07/16,570,"24,10","28,5",13:50:00,"19,3",06:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,8","0,0","6,20","37,0",12:05:00,183,"57,31",79,00:35:00,37,10:50:00,"1019,4","1020,9",00:00:00,"1018,3",05:05:00,,,,"14,08"
24/07/16,571,"23,20","28,2",15:50:00,"16,5",05:55:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,8","0,0","5,60","32,2",15:35:00,162,"64,53",82,07:05:00,46,17:25:00,"1020,6","1021,4",10:00:00,"1019,3",19:30:00,,,,"13,17"
25/07/16,572,"24,20","29,8",12:55:00,"17,8",07:10:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,8","0,0","5,20","33,8",15:20:00,161,"61,82",79,07:10:00,39,11:50:00,"1020,7","1021,5",09:35:00,"1019,7",17:40:00,,,,"14,18"
26/07/16,573,"24,40","31,1",14:30:00,"17,8",06:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,0","0,0","5,40","29,0",16:30:00,172,"63,18",80,08:55:00,43,14:10:00,"1020,6","1022,0",09:35:00,"1019,2",19:35:00,,,,"14,38"
27/07/16,574,"24,50","29,1",16:40:00,"18,3",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,2","0,0","4,30","27,4",13:45:00,165,"65,31",83,06:30:00,45,17:55:00,1020,"1020,8",09:45:00,"1018,6",20:05:00,,,,"14,55"
28/07/16,575,"24,00","29,1",14:35:00,"18,7",05:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,6","0,0","5,30","30,6",13:55:00,152,"70,04",83,06:25:00,48,14:50:00,"1020,1","1021,4",10:10:00,"1018,6",19:55:00,,,,"13,98"
29/07/16,576,"25,00","29,8",15:00:00,"19,3",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,7","0,0","5,80","30,6",16:10:00,189,"67,36",86,07:10:00,43,16:55:00,"1018,5","1019,7",00:40:00,"1017,0",17:25:00,,,,"15,00"
30/07/16,577,"25,50","30,6",14:45:00,"18,6",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,2","0,0","4,40","29,0",17:05:00,214,"70,41",91,23:50:00,48,10:45:00,"1016,1","1018,5",00:55:00,"1013,7",19:55:00,,,,"15,53"
31/07/16,578,"25,30","32,2",16:20:00,"20,6",04:10:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,0","0,0","3,80","27,4",17:00:00,79,"73,05",93,03:05:00,48,14:50:00,"1016,1","1019,1",00:00:00,"1014,4",03:40:00,,,,"15,31"
01/08/16,579,"24,20","26,8",16:35:00,"21,4",07:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","5,9","0,4","6,90","27,4",13:55:00,133,"74,60",89,23:15:00,60,00:05:00,"1020,8","1022,1",11:10:00,"1019,1",00:05:00,,,,"14,24"
02/08/16,580,"24,40","28,7",14:30:00,"19,3",05:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,1","0,0","6,50","32,2",16:20:00,190,"75,06",93,03:20:00,50,14:15:00,"1021,4","1022,7",08:55:00,"1019,7",19:40:00,,,,"14,40"
03/08/16,581,"24,50","30,4",12:30:00,"17,9",06:25:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,2","0,0","4,30","30,6",17:35:00,173,"71,27",94,07:25:00,45,12:25:00,"1018,6","1021,3",01:05:00,"1016,0",19:30:00,,,,"14,50"
04/08/16,582,"25,40","31,3",15:20:00,"18,9",07:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","7,1","0,0","3,10","22,5",13:30:00,180,"71,79",92,07:00:00,51,18:35:00,"1015,2","1017,5",00:05:00,"1013,0",19:45:00,,,,"15,44"
05/08/16,583,"24,30","26,4",10:55:00,"20,3",23:45:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,0","0,0","7,50","32,2",15:40:00,103,"66,94",87,23:45:00,47,10:30:00,"1020,2","1024,2",23:55:00,"1015,3",00:15:00,,,,"14,29"
06/08/16,584,"22,40","26,6",15:20:00,"17,2",07:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,1","0,0","6,20","32,2",17:30:00,153,"78,23",93,05:10:00,60,09:20:00,"1024,6","1025,8",23:55:00,"1023,8",05:25:00,,,,"12,41"
07/08/16,585,"23,30","28,8",12:30:00,"17,2",07:05:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,9","0,0","5,60","32,2",13:30:00,158,"73,26",95,07:15:00,38,12:10:00,"1025,5","1026,2",10:00:00,"1024,3",18:55:00,,,,"13,26"
08/08/16,586,"24,60","30,6",15:25:00,"17,3",07:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,3","0,0","5,50","29,0",14:50:00,162,"59,07",93,03:50:00,31,16:10:00,"1024,3","1026,2",00:10:00,"1022,2",21:20:00,,,,"14,61"
09/08/16,587,"24,80","30,4",12:05:00,"17,6",07:20:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,5","0,0","5,40","33,8",15:10:00,151,"50,48",69,04:10:00,32,10:10:00,"1020,1","1022,4",00:30:00,"1018,2",18:10:00,,,,"14,83"
10/08/16,588,"20,30","24,7",00:05:00,"17,4",00:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","2,0","6,0","4,10","33,8",01:05:00,207,"80,01",94,23:55:00,55,00:05:00,"1021,1","1022,2",00:00:00,"1019,9",04:10:00,,,,"10,30"
11/08/16,589,"20,10","25,3",15:10:00,"12,4",05:30:00,N/A,N/A,N/A,N/A,N/A,"0,00","1,8","0,0","5,20","29,0",15:55:00,159,"69,55",95,00:35:00,42,10:35:00,"1023,5","1025,7",23:50:00,"1022,2",01:40:00,,,,"10,12"
12/08/16,590,"21,40","26,1",12:45:00,"16,0",07:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,1","0,0","5,60","33,8",14:20:00,166,"77,59",95,05:20:00,58,18:25:00,"1026,3","1027,4",10:50:00,"1025,4",19:20:00,,,,"11,41"
13/08/16,591,"22,20","27,9",16:15:00,"15,7",06:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,9","0,0","3,70","25,7",13:15:00,149,"70,25",94,06:00:00,46,15:40:00,"1024,8","1026,1",00:05:00,"1023,9",18:15:00,,,,"12,23"
14/08/16,592,"21,70","27,5",14:10:00,"15,6",06:15:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,3","0,0","3,90","24,1",14:55:00,164,"74,91",94,07:10:00,50,19:05:00,"1023,5","1024,8",00:05:00,"1022,1",19:15:00,,,,"11,68"
15/08/16,593,"21,70","27,9",15:00:00,"14,3",07:00:00,N/A,N/A,N/A,N/A,N/A,"0,00","3,3","0,0","4,80","30,6",14:00:00,164,"72,64",93,06:15:00,41,11:05:00,"1020,9","1023,3",00:05:00,"1019,1",17:50:00,,,,"11,67"
16/08/16,594,"23,10","27,7",17:50:00,"19,1",02:40:00,N/A,N/A,N/A,N/A,N/A,"0,00","4,8","0,8","2,90","24,1",10:05:00,217,"76,99",96,03:30:00,52,15:50:00,"1017,8","1021,4",00:25:00,"1014,6",19:45:00,,,,"13,15"
17/08/16,595,"24,70","31,3",14:00:00,"18,2",07:35:00,N/A,N/A,N/A,N/A,N/A,"0,00","6,4","0,0","3,40","25,7",15:00:00,194,"72,26",95,04:05:00,40,15:05:00,"1014,5","1017,1",01:10:00,"1012,9",17:35:00,,,,"14,74"
